# filename,pc1,pc2,cluster
2239_embedding.pt,0.30888432264328003,0.21793979406356812,0
1935_embedding.pt,-0.2787795066833496,-0.13107790052890778,1
1671_embedding.pt,0.21459496021270752,0.10706274211406708,0
2107_embedding.pt,-0.12473133206367493,-0.09211313724517822,1
2138_embedding.pt,0.22549842298030853,0.003835477400571108,0
2037_embedding.pt,0.21270959079265594,0.20755968987941742,0
1799_embedding.pt,-0.11072951555252075,0.0487772561609745,1
2238_embedding.pt,-0.37345758080482483,0.04537316411733627,2
1757_embedding.pt,0.3154967725276947,0.09599712491035461,0
1728_embedding.pt,-0.3690367043018341,0.17155390977859497,2
2014_embedding.pt,0.2771058678627014,0.14581620693206787,0
1884_embedding.pt,-0.2175952047109604,-0.08577988296747208,1
2141_embedding.pt,0.3115665018558502,0.06255455315113068,0
1801_embedding.pt,-0.23455283045768738,-0.2698523700237274,1
2091_embedding.pt,0.09991930425167084,0.022175539284944534,0
1552_embedding.pt,-0.23912830650806427,0.03851086646318436,1
1638_embedding.pt,-0.26086050271987915,-0.08443288505077362,1
1627_embedding.pt,-0.2560773491859436,0.04129587858915329,1
1881_embedding.pt,0.1983666867017746,-0.20936904847621918,0
2152_embedding.pt,0.2808954119682312,0.13705326616764069,0
2192_embedding.pt,-0.11440861225128174,-0.15588617324829102,1
1546_embedding.pt,-0.39514341950416565,0.24797089397907257,2
1919_embedding.pt,-0.3313825726509094,0.16114315390586853,2
2181_embedding.pt,0.2733701169490814,-0.08024708926677704,0
2200_embedding.pt,0.3190489113330841,0.12033391743898392,0
2196_embedding.pt,0.0010668388567864895,-0.21095837652683258,1
2185_embedding.pt,0.20716585218906403,-0.13672296702861786,0
1963_embedding.pt,-0.3730432391166687,0.300298810005188,2
1542_embedding.pt,-0.44713762402534485,0.22792942821979523,2
1607_embedding.pt,-0.2457468956708908,-0.1417960822582245,1
1539_embedding.pt,0.08024933934211731,-0.24453842639923096,1
1809_embedding.pt,-0.09081277996301651,-0.07262185215950012,1
2069_embedding.pt,0.046693965792655945,-0.05851229280233383,0
1803_embedding.pt,-0.07897045463323593,-0.11794698983430862,1
1800_embedding.pt,-0.28135889768600464,-0.1965288519859314,1
2209_embedding.pt,0.34755852818489075,0.28590404987335205,0
1644_embedding.pt,-0.19361498951911926,-0.027492694556713104,1
1828_embedding.pt,-0.4588860273361206,0.31429004669189453,2
2168_embedding.pt,0.33008015155792236,0.0822940245270729,0
1697_embedding.pt,-0.2684131860733032,-0.19948329031467438,1
1877_embedding.pt,0.12792567908763885,-0.22144627571105957,0
1678_embedding.pt,0.14893986284732819,-0.1038343608379364,0
2165_embedding.pt,0.21314774453639984,0.001200641505420208,0
1806_embedding.pt,-0.43260708451271057,0.05243857949972153,2
1557_embedding.pt,-0.26830795407295227,-0.12198343127965927,1
2228_embedding.pt,-0.2711954116821289,-0.12086307257413864,1
2180_embedding.pt,0.3397969603538513,0.12281980365514755,0
2190_embedding.pt,-0.27040696144104004,-0.15078718960285187,1
